Client Order ID,Order ID,Instrument,Side,Price,Quantity,Status,Reason,Transaction Time,
ORD2300 7054,aa7053,Rose,2,785,120,pFill,,20230903-224513.963
ORD23007105,aa7104,Rose,1,387,380,New,,20230903-224513.963
ORD23007106,aa7105,Rose,2,485,450,New,,20230903-224513.963
ORD23007107,aa7106,Rose,1,19,690,New,,20230903-224513.963
ORD23007108,aa7107,Rose,1,485,450,Pfill,,20230903-224513.963
ORD23007106,aa7105,Rose,2,485,450,Fill,,20230903-224513.963
ORD23007109,aa7108,Rose,1,785,340,Pfill,,20230903-224513.963
ORD23007054,aa7053,Rose,2,785,340,Fill,,20230903-224513.963
ORD23007109,aa7108,Rose,1,789,210,Fill,,20230903-224513.963
ORD2300 1,,Rose,2,789,210,pFill,,20230903-224513.963
ORD23007110,aa7109,Rose,1,55,370,New,,20230903-224513.963
ORD23007111,aa7110,Rose,1,789,130,Pfill,,20230903-224513.963
ORD23001,,Rose,2,789,130,Fill,,20230903-224513.963
ORD23007111,aa7110,Rose,1,794,560,Fill,,20230903-224513.963
ORD2300 7015,aa7014,Rose,2,794,560,pFill,,20230903-224513.963
ORD23007112,aa7111,Rose,2,632,280,Pfill,,20230903-224513.963
ORD23007108,aa7107,Rose,1,632,280,Fill,,20230903-224513.963
ORD23007113,aa7112,Rose,2,610,740,New,,20230903-224513.963
ORD23007114,aa7113,Rose,2,387,380,Fill,,20230903-224513.963
ORD23007105,aa7104,Rose,1,387,380,Fill,,20230903-224513.963
ORD23007115,aa7114,Rose,1,571,390,Pfill,,20230903-224513.963
ORD23007112,aa7111,Rose,2,571,390,Fill,,20230903-224513.963
ORD23007115,aa7114,Rose,1,610,250,Fill,,20230903-224513.963
ORD2300 7113,aa7112,Rose,2,610,250,pFill,,20230903-224513.963
ORD23007116,aa7115,Rose,1,568,430,New,,20230903-224513.963
ORD23007117,aa7116,Rose,2,985,20,New,,20230903-224513.963
ORD23007118,aa7117,Rose,2,568,320,Fill,,20230903-224513.963
ORD23007116,aa7115,Rose,1,568,320,Fill,,20230903-224513.963
ORD23007119,aa7118,Rose,1,502,580,New,,20230903-224513.963
ORD23007120,aa7119,Rose,2,568,60,Fill,,20230903-224513.963
ORD23007116,aa7115,Rose,1,568,60,Fill,,20230903-224513.963
ORD23007121,aa7120,Rose,1,318,80,New,,20230903-224513.964
ORD23007122,aa7121,Rose,1,42,570,New,,20230903-224513.964
ORD23007123,aa7122,Rose,2,934,380,New,,20230903-224513.964
ORD23007124,aa7123,Rose,2,568,50,Pfill,,20230903-224513.964
ORD23007116,aa7115,Rose,1,568,50,Fill,,20230903-224513.964
ORD23007124,aa7123,Rose,2,502,510,Fill,,20230903-224513.964
ORD23007119,aa7118,Rose,1,502,510,Fill,,20230903-224513.964
ORD23007125,aa7124,Rose,2,502,70,Pfill,,20230903-224513.964
ORD23007119,aa7118,Rose,1,502,70,Fill,,20230903-224513.964
ORD23007125,aa7124,Rose,2,318,80,Pfill,,20230903-224513.964
ORD23007121,aa7120,Rose,1,318,80,Fill,,20230903-224513.964
ORD23007125,aa7124,Rose,2,55,370,Pfill,,20230903-224513.964
ORD23007110,aa7109,Rose,1,55,370,Fill,,20230903-224513.964
ORD23007125,aa7124,Rose,2,42,320,Fill,,20230903-224513.964
ORD23007122,aa7121,Rose,1,42,320,Fill,,20230903-224513.964
ORD23007126,aa7125,Rose,1,610,480,Fill,,20230903-224513.964
ORD2300 7113,aa7112,Rose,2,610,480,pFill,,20230903-224513.964
ORD23007127,aa7126,Rose,1,610,10,Pfill,,20230903-224513.964
ORD23007113,aa7112,Rose,2,610,10,Fill,,20230903-224513.964
ORD23007127,aa7126,Rose,1,794,210,Fill,,20230903-224513.964
ORD2300 7015,aa7014,Rose,2,794,210,pFill,,20230903-224513.964
ORD23007128,aa7127,Rose,2,42,250,Pfill,,20230903-224513.964
ORD23007122,aa7121,Rose,1,42,250,Fill,,20230903-224513.964
ORD23007128,aa7127,Rose,2,19,440,Fill,,20230903-224513.964
ORD23007107,aa7106,Rose,1,19,440,Fill,,20230903-224513.964
ORD23007129,aa7128,Rose,1,357,760,New,,20230903-224513.964
ORD23007130,aa7129,Rose,2,358,770,New,,20230903-224513.964
ORD23007131,aa7130,Rose,2,879,10,New,,20230903-224513.964
ORD23007132,aa7131,Rose,2,947,670,New,,20230903-224513.964
ORD23007133,aa7132,Rose,1,358,210,Fill,,20230903-224513.964
ORD2300 7130,aa7129,Rose,2,358,210,pFill,,20230903-224513.964
ORD23007134,aa7133,Rose,2,357,760,Pfill,,20230903-224513.964
ORD23007129,aa7128,Rose,1,357,760,Fill,,20230903-224513.964
ORD23007135,aa7134,Rose,2,265,160,New,,20230903-224513.964
ORD23007136,aa7135,Rose,2,525,630,New,,20230903-224513.964
ORD23007137,aa7136,Rose,2,949,670,New,,20230903-224513.964
ORD23007138,aa7137,Rose,2,775,450,New,,20230903-224513.964
ORD23007139,aa7138,Rose,1,2,830,New,,20230903-224513.964
ORD23007140,aa7139,Rose,2,35,920,New,,20230903-224513.964
ORD23007141,aa7140,Rose,1,35,440,Fill,,20230903-224513.964
ORD2300 7140,aa7139,Rose,2,35,440,pFill,,20230903-224513.964
ORD23007142,aa7141,Rose,1,35,480,Pfill,,20230903-224513.964
ORD23007140,aa7139,Rose,2,35,480,Fill,,20230903-224513.964
ORD23007142,aa7141,Rose,1,37,130,Pfill,,20230903-224513.964
ORD23007134,aa7133,Rose,2,37,130,Fill,,20230903-224513.964
ORD23007142,aa7141,Rose,1,265,160,Pfill,,20230903-224513.964
ORD23007135,aa7134,Rose,2,265,160,Fill,,20230903-224513.964
ORD23007142,aa7141,Rose,1,358,190,Fill,,20230903-224513.964
ORD2300 7130,aa7129,Rose,2,358,190,pFill,,20230903-224513.964
ORD23007143,aa7142,Rose,1,358,370,Pfill,,20230903-224513.964
ORD23007130,aa7129,Rose,2,358,370,Fill,,20230903-224513.964
ORD23007143,aa7142,Rose,1,525,30,Fill,,20230903-224513.964
ORD2300 7136,aa7135,Rose,2,525,30,pFill,,20230903-224513.964
ORD23007144,aa7143,Rose,1,402,10,New,,20230903-224513.964
ORD23007145,aa7144,Rose,1,234,50,New,,20230903-224513.964
ORD23007146,aa7145,Rose,2,587,640,New,,20230903-224513.964
ORD23007147,aa7146,Rose,1,482,750,New,,20230903-224513.964
ORD23007148,aa7147,Rose,1,525,520,Fill,,20230903-224513.964
ORD2300 7136,aa7135,Rose,2,525,520,pFill,,20230903-224513.964
ORD23007149,aa7148,Rose,1,525,80,Pfill,,20230903-224513.964
ORD23007136,aa7135,Rose,2,525,80,Fill,,20230903-224513.964
ORD23007149,aa7148,Rose,1,587,160,Fill,,20230903-224513.964
ORD2300 7146,aa7145,Rose,2,587,160,pFill,,20230903-224513.964
ORD23007150,aa7149,Rose,1,587,80,Fill,,20230903-224513.964
ORD2300 7146,aa7145,Rose,2,587,80,pFill,,20230903-224513.964
ORD23007151,aa7150,Rose,2,890,640,New,,20230903-224513.964
ORD23007152,aa7151,Rose,1,587,250,Fill,,20230903-224513.964
ORD2300 7146,aa7145,Rose,2,587,250,pFill,,20230903-224513.964
ORD23007153,aa7152,Rose,1,545,730,New,,20230903-224513.964
ORD23007154,aa7153,Rose,1,587,150,Pfill,,20230903-224513.964
ORD23007146,aa7145,Rose,2,587,150,Fill,,20230903-224513.964
ORD23007155,aa7154,Rose,1,426,730,New,,20230903-224513.964
ORD23007156,aa7155,Rose,1,429,30,New,,20230903-224513.964
ORD23007157,aa7156,Rose,2,934,410,New,,20230903-224513.964
ORD23007158,aa7157,Rose,2,921,710,New,,20230903-224513.964
ORD23007159,aa7158,Rose,2,672,90,Fill,,20230903-224513.964
ORD23007154,aa7153,Rose,1,672,90,Fill,,20230903-224513.964
ORD23007160,aa7159,Rose,2,672,150,Pfill,,20230903-224513.964
ORD23007154,aa7153,Rose,1,672,150,Fill,,20230903-224513.964
ORD23007160,aa7159,Rose,2,545,110,Fill,,20230903-224513.964
ORD23007153,aa7152,Rose,1,545,110,Fill,,20230903-224513.964
ORD23007161,aa7160,Rose,1,731,760,New,,20230903-224513.964
ORD23007162,aa7161,Rose,1,775,450,Pfill,,20230903-224513.964
ORD23007138,aa7137,Rose,2,775,450,Fill,,20230903-224513.964
ORD23007162,aa7161,Rose,1,794,60,Fill,,20230903-224513.964
ORD2300 7015,aa7014,Rose,2,794,60,pFill,,20230903-224513.964
ORD23007163,aa7162,Rose,2,731,670,Fill,,20230903-224513.964
ORD23007161,aa7160,Rose,1,731,670,Fill,,20230903-224513.964
ORD23007164,aa7163,Rose,1,336,620,New,,20230903-224513.964
ORD23007165,aa7164,Rose,1,285,990,New,,20230903-224513.964
ORD23007166,aa7165,Rose,1,477,530,New,,20230903-224513.964
ORD23007167,aa7166,Rose,1,456,10,New,,20230903-224513.964
ORD23007168,aa7167,Rose,2,731,90,Pfill,,20230903-224513.964
ORD23007161,aa7160,Rose,1,731,90,Fill,,20230903-224513.964
ORD23007168,aa7167,Rose,2,545,620,Pfill,,20230903-224513.964
ORD23007153,aa7152,Rose,1,545,620,Fill,,20230903-224513.964
ORD23007168,aa7167,Rose,2,482,20,Fill,,20230903-224513.964
ORD23007147,aa7146,Rose,1,482,20,Fill,,20230903-224513.964
ORD23007169,aa7168,Rose,2,482,370,Fill,,20230903-224513.964
ORD23007147,aa7146,Rose,1,482,370,Fill,,20230903-224513.964
ORD23007170,aa7169,Rose,2,997,50,New,,20230903-224513.964
ORD23007171,aa7170,Rose,1,320,900,New,,20230903-224513.964
ORD23007172,aa7171,Rose,2,964,100,New,,20230903-224513.964
ORD23007173,aa7172,Rose,1,422,710,New,,20230903-224513.965
ORD23007174,aa7173,Rose,1,60,610,New,,20230903-224513.965
ORD23007175,aa7174,Rose,1,794,100,Pfill,,20230903-224513.965
ORD23007015,aa7014,Rose,2,794,100,Fill,,20230903-224513.965
ORD23007175,aa7174,Rose,1,796,260,Fill,,20230903-224513.965
ORD2300 7073,aa7072,Rose,2,796,260,pFill,,20230903-224513.965
ORD23007176,aa7175,Rose,2,624,70,New,,20230903-224513.965
ORD23007177,aa7176,Rose,1,624,70,Pfill,,20230903-224513.965
ORD23007176,aa7175,Rose,2,624,70,Fill,,20230903-224513.965
ORD23007178,aa7177,Rose,2,652,20,Pfill,,20230903-224513.965
ORD23007177,aa7176,Rose,1,652,20,Fill,,20230903-224513.965
ORD23007178,aa7177,Rose,2,482,360,Pfill,,20230903-224513.965
ORD23007147,aa7146,Rose,1,482,360,Fill,,20230903-224513.965
ORD23007178,aa7177,Rose,2,477,120,Fill,,20230903-224513.965
ORD23007166,aa7165,Rose,1,477,120,Fill,,20230903-224513.965
ORD23007179,aa7178,Rose,1,513,630,New,,20230903-224513.965
ORD23007180,aa7179,Rose,1,145,30,New,,20230903-224513.965
ORD23007181,aa7180,Rose,1,510,960,New,,20230903-224513.965
ORD23007182,aa7181,Rose,2,513,150,Fill,,20230903-224513.965
ORD23007179,aa7178,Rose,1,513,150,Fill,,20230903-224513.965
ORD23007183,aa7182,Rose,1,542,210,New,,20230903-224513.965
ORD23007184,aa7183,Rose,2,542,210,Pfill,,20230903-224513.965
ORD23007183,aa7182,Rose,1,542,210,Fill,,20230903-224513.965
ORD23007184,aa7183,Rose,2,513,480,Pfill,,20230903-224513.965
ORD23007179,aa7178,Rose,1,513,480,Fill,,20230903-224513.965
ORD23007184,aa7183,Rose,2,510,210,Fill,,20230903-224513.965
ORD23007181,aa7180,Rose,1,510,210,Fill,,20230903-224513.965
ORD23007185,aa7184,Rose,2,639,530,New,,20230903-224513.965
ORD23007186,aa7185,Rose,1,639,290,Fill,,20230903-224513.965
ORD2300 7185,aa7184,Rose,2,639,290,pFill,,20230903-224513.965
ORD23007187,aa7186,Rose,2,510,320,Fill,,20230903-224513.965
ORD23007181,aa7180,Rose,1,510,320,Fill,,20230903-224513.965
ORD23007188,aa7187,Rose,1,401,880,New,,20230903-224513.965
ORD23007189,aa7188,Rose,1,517,630,New,,20230903-224513.965
ORD23007190,aa7189,Rose,1,96,950,New,,20230903-224513.965
ORD23007191,aa7190,Rose,2,517,630,Pfill,,20230903-224513.965
ORD23007189,aa7188,Rose,1,517,630,Fill,,20230903-224513.965
ORD23007191,aa7190,Rose,2,510,100,Fill,,20230903-224513.965
ORD23007181,aa7180,Rose,1,510,100,Fill,,20230903-224513.965
ORD23007192,aa7191,Rose,2,658,740,New,,20230903-224513.965
ORD23007193,aa7192,Rose,1,639,210,Fill,,20230903-224513.965
ORD2300 7185,aa7184,Rose,2,639,210,pFill,,20230903-224513.965
ORD23007194,aa7193,Rose,1,573,960,New,,20230903-224513.965
ORD23007195,aa7194,Rose,1,622,900,New,,20230903-224513.965
ORD23007196,aa7195,Rose,2,622,900,Pfill,,20230903-224513.965
ORD23007195,aa7194,Rose,1,622,900,Fill,,20230903-224513.965
ORD23007196,aa7195,Rose,2,573,70,Fill,,20230903-224513.965
ORD23007194,aa7193,Rose,1,573,70,Fill,,20230903-224513.965
ORD23007197,aa7196,Rose,2,573,340,Fill,,20230903-224513.965
ORD23007194,aa7193,Rose,1,573,340,Fill,,20230903-224513.965
ORD23007198,aa7197,Rose,1,39,40,New,,20230903-224513.965
ORD23007199,aa7198,Rose,1,456,330,New,,20230903-224513.965
ORD23007200,aa7199,Rose,2,573,550,Pfill,,20230903-224513.965
ORD23007194,aa7193,Rose,1,573,550,Fill,,20230903-224513.965
ORD23007200,aa7199,Rose,2,510,330,Pfill,,20230903-224513.965
ORD23007181,aa7180,Rose,1,510,330,Fill,,20230903-224513.965
ORD23007200,aa7199,Rose,2,477,80,Fill,,20230903-224513.965
ORD23007166,aa7165,Rose,1,477,80,Fill,,20230903-224513.965
ORD23007201,aa7200,Rose,1,315,110,New,,20230903-224513.965
ORD23007202,aa7201,Rose,2,511,340,New,,20230903-224513.965
ORD23007203,aa7202,Rose,1,511,300,Fill,,20230903-224513.965
ORD2300 7202,aa7201,Rose,2,511,300,pFill,,20230903-224513.965
ORD23007204,aa7203,Rose,1,224,490,New,,20230903-224513.965
ORD23007205,aa7204,Rose,1,85,450,New,,20230903-224513.965
ORD23007206,aa7205,Rose,2,921,460,New,,20230903-224513.965
ORD23007207,aa7206,Rose,2,477,330,Pfill,,20230903-224513.965
ORD23007166,aa7165,Rose,1,477,330,Fill,,20230903-224513.965
ORD23007207,aa7206,Rose,2,456,200,Fill,,20230903-224513.965
ORD23007199,aa7198,Rose,1,456,200,Fill,,20230903-224513.965
ORD230052001,aa52000,Rose,2,291,240,New,,20230903-224513.965ORD23007202,aa7201,Rose,2,511,40,Fill,,20230903-224513.965
ORD23007208,aa7207,Rose,1,639,30,Pfill,,20230903-224513.965
ORD230052002,aa52001,Rose,1,639,30,Pfill,,20230903-224513.96ORDORD23007185,aa7184,Rose,2,639,30,Fill,,20230903-224513.965
ORD2300 7192,aa7191,Rose,2,658,20,pFill,,20230903-224513.965
ORD2300 2018,aa2017,Rose,2,371,130,pFill,,20230903-224513.965
ORD2300 2018,aa2017,Rose,2,371,470,pFill,,20230903-224513.967
